policy,step,agent,x,y,z,target_x,target_y,target_z,max_message_age,formation_error,minimum_separation,monitor_risk,fallback,unsafe_overlap
blind,124,0,4.245762825012207,1.5951422452926636,5.53869104385376,4.464000225067139,1.5209767818450928,5.547430992126465,5,0.35020551085472107,1.8112660646438599,0,0,0
blind,124,1,6.422729969024658,1.6653636693954468,4.433069705963135,6.835204124450684,1.5209767818450928,4.456608772277832,5,0.35020551085472107,1.8112660646438599,0,0,0
blind,124,2,5.629981517791748,3.754289388656616,5.2088775634765625,5.897608757019043,3.6860404014587402,5.283298492431641,5,0.35020551085472107,1.8112660646438599,0,0,0
blind,124,3,3.7311930656433105,3.7442164421081543,6.900121688842773,4.022418975830078,3.686040163040161,6.936677932739258,5,0.35020551085472107,1.8112660646438599,0,0,0
blind,124,4,2.5928332805633545,1.7912415266036987,7.624207496643066,3.0848240852355957,1.5209765434265137,7.763367176055908,5,0.35020551085472107,1.8112660646438599,0,0,0
blind,124,5,3.8246750831604004,-0.6178465485572815,6.850623607635498,4.022418975830078,-0.6440868377685547,6.9366774559021,5,0.35020551085472107,1.8112660646438599,0,0,0
blind,124,6,5.50301456451416,-0.5093669295310974,5.288503170013428,5.897608757019043,-0.6440868377685547,5.283298492431641,5,0.35020551085472107,1.8112660646438599,0,0,0
blind,124,7,5.257594585418701,2.8970510959625244,3.5376930236816406,5.591948509216309,2.7709767818450928,3.5530056953430176,5,0.35020551085472107,1.8112660646438599,0,0,0
blind,124,8,3.5862488746643066,4.160634517669678,4.959653854370117,3.9679863452911377,4.020977020263672,4.984874248504639,5,0.35020551085472107,1.8112660646438599,0,0,0
blind,124,9,2.0621137619018555,2.891488790512085,6.286867618560791,2.344024419784546,2.770977020263672,6.416742324829102,5,0.35020551085472107,1.8112660646438599,0,0,0
blind,124,10,2.1193292140960693,0.42741212248802185,6.440060138702393,2.344024419784546,0.27097630500793457,6.416742324829102,5,0.35020551085472107,1.8112660646438599,0,0,0
blind,124,11,3.6309714317321777,-0.8466386795043945,4.9510817527771,3.967986583709717,-0.9790232181549072,4.9848737716674805,5,0.35020551085472107,1.8112660646438599,0,0,0
blind,125,0,4.281762599945068,1.582887887954712,5.5400261878967285,4.5,1.5086004734039307,5.548121452331543,6,0.3501525819301605,1.814752459526062,0,0,0
blind,125,1,6.462106704711914,1.6556463241577148,4.45783805847168,6.883057117462158,1.5086004734039307,4.483443260192871,6,0.3501525819301605,1.814752459526062,0,0,0
blind,125,2,5.675992488861084,3.7474918365478516,5.223898410797119,5.936427116394043,3.673664093017578,5.299771785736084,6,0.3501525819301605,1.814752459526062,0,0,0
blind,125,3,3.7547547817230225,3.731782913208008,6.892584323883057,4.043166637420654,3.673663854598999,6.932427406311035,6,0.3501525819301605,1.814752459526062,0,0,0
blind,125,4,2.6158111095428467,1.815524697303772,7.654562473297119,3.09653639793396,1.5086002349853516,7.74875545501709,6,0.3501525819301605,1.814752459526062,0,0,0
blind,125,5,3.8354439735412598,-0.6384223699569702,6.897876262664795,4.043166637420654,-0.6564631462097168,6.932427406311035,6,0.3501525819301605,1.814752459526062,0,0,0
blind,125,6,5.542641639709473,-0.5233491659164429,5.313390731811523,5.936427116394043,-0.6564631462097168,5.299771785736084,6,0.3501525819301605,1.814752459526062,0,0,0
blind,125,7,5.314375400543213,2.884577751159668,3.547163963317871,5.649814605712891,2.7586004734039307,3.5662219524383545,6,0.3501525819301605,1.814752459526062,0,0,0
blind,125,8,3.620251417160034,4.150275707244873,4.95539665222168,4.010202884674072,4.008600234985352,4.9801435470581055,6,0.3501525819301605,1.814752459526062,0,0,0
blind,125,9,2.0937557220458984,2.872976303100586,6.275221824645996,2.370591640472412,2.7586007118225098,6.394064903259277,6,0.3501525819301605,1.814752459526062,0,0,0
blind,125,10,2.1431663036346436,0.423097163438797,6.390085697174072,2.370591640472412,0.25859999656677246,6.394064903259277,6,0.3501525819301605,1.814752459526062,0,0,0
blind,125,11,3.673738479614258,-0.8567869067192078,4.948495388031006,4.0102033615112305,-0.9913995265960693,4.9801435470581055,6,0.3501525819301605,1.814752459526062,0,0,0
blind,126,0,4.317762851715088,1.5706207752227783,5.541254997253418,4.5360002517700195,1.4962553977966309,5.548704147338867,5,0.3501957356929779,1.8316150903701782,0,0,0
blind,126,1,6.509828567504883,1.6430388689041138,4.485053062438965,6.930846214294434,1.4962553977966309,4.5108160972595215,5,0.3501957356929779,1.8316150903701782,0,0,0
blind,126,2,5.720110893249512,3.7427680492401123,5.247227191925049,5.97512149810791,3.6613190174102783,5.3164777755737305,5,0.3501957356929779,1.8316150903701782,0,0,0
blind,126,3,3.777876377105713,3.719876289367676,6.884358882904053,4.0636725425720215,3.661318778991699,6.927800178527832,5,0.3501957356929779,1.8316150903701782,0,0,0
blind,126,4,2.6500015258789062,1.8255646228790283,7.690128326416016,3.107947826385498,1.4962551593780518,7.733461856842041,5,0.3501957356929779,1.8316150903701782,0,0,0
blind,126,5,3.837223768234253,-0.6488996744155884,6.947032451629639,4.0636725425720215,-0.6688082218170166,6.927800178527832,5,0.3501957356929779,1.8316150903701782,0,0,0
blind,126,6,5.582831859588623,-0.5373287796974182,5.33652925491333,5.97512149810791,-0.6688082218170166,5.3164777755737305,5,0.3501957356929779,1.8316150903701782,0,0,0
blind,126,7,5.363539218902588,2.8737850189208984,3.556952714920044,5.7079668045043945,2.746255397796631,3.5798227787017822,5,0.3501957356929779,1.8316150903701782,0,0,0
blind,126,8,3.6625683307647705,4.136878967285156,4.951106548309326,4.052603244781494,3.996255397796631,4.975269317626953,5,0.3501957356929779,1.8316150903701782,0,0,0
blind,126,9,2.1254191398620605,2.8518669605255127,6.266635894775391,2.3972396850585938,2.746255397796631,6.370716094970703,5,0.3501957356929779,1.8316150903701782,0,0,0
blind,126,10,2.1601505279541016,0.40805724263191223,6.3395819664001465,2.3972396850585938,0.24625492095947266,6.370716094970703,5,0.3501957356929779,1.8316150903701782,0,0,0
blind,126,11,3.716315984725952,-0.8678570985794067,4.946376323699951,4.052603244781494,-1.0037446022033691,4.975269317626953,5,0.3501957356929779,1.8316150903701782,0,0,0
blind,127,0,4.353762626647949,1.558347463607788,5.54237699508667,4.572000026702881,1.4839450120925903,5.5491790771484375,5,0.3510572910308838,1.8571826219558716,0,0,0
blind,127,1,6.557406902313232,1.6302326917648315,4.51246452331543,6.9785475730896,1.4839450120925903,4.538719177246094,5,0.3510572910308838,1.8571826219558716,0,0,0
blind,127,2,5.760777950286865,3.7394473552703857,5.277217388153076,6.013680458068848,3.6490087509155273,5.333409309387207,5,0.3510572910308838,1.8571826219558716,0,0,0
blind,127,3,3.8005707263946533,3.7084853649139404,6.875460147857666,4.08394718170166,3.649008274078369,6.922789096832275,5,0.3510572910308838,1.8571826219558716,0,0,0
blind,127,4,2.690835475921631,1.8192962408065796,7.724693775177002,3.1190803050994873,1.4839447736740112,7.7174787521362305,5,0.3510572910308838,1.8571826219558716,0,0,0
blind,127,5,3.832893133163452,-0.6502299308776855,6.99287223815918,4.08394718170166,-0.6811186075210571,6.922788619995117,5,0.3510572910308838,1.8571826219558716,0,0,0
blind,127,6,5.616366863250732,-0.5488031506538391,5.356927394866943,6.013680458068848,-0.6811186075210571,5.333409309387207,5,0.3510572910308838,1.8571826219558716,0,0,0
blind,127,7,5.421550273895264,2.8593719005584717,3.569261312484741,5.766384124755859,2.733944892883301,3.593815803527832,5,0.3510572910308838,1.8571826219558716,0,0,0
blind,127,8,3.704772472381592,4.123348236083984,4.946991443634033,4.09518575668335,3.983944892883301,4.970259189605713,5,0.3510572910308838,1.8571826219558716,0,0,0
blind,127,9,2.156355142593384,2.828782320022583,6.260318279266357,2.423987865447998,2.73394513130188,6.3467020988464355,5,0.3510572910308838,1.8571826219558716,0,0,0
blind,127,10,2.172213554382324,0.3834208846092224,6.292308330535889,2.423987865447998,0.23394453525543213,6.3467020988464355,5,0.3510572910308838,1.8571826219558716,0,0,0
blind,127,11,3.7583885192871094,-0.879864513874054,4.9448018074035645,4.095186233520508,-1.0160549879074097,4.970259189605713,5,0.3510572910308838,1.8571826219558716,0,0,0
blind,128,0,4.389762878417969,1.5460742712020874,5.543392181396484,4.6080002784729,1.471672773361206,5.549546241760254,5,0.35174474120140076,1.8858784437179565,0,0,0
blind,128,1,6.604788780212402,1.617321252822876,4.5402326583862305,7.0261383056640625,1.471672773361206,4.567146301269531,5,0.35174474120140076,1.8858784437179565,0,0,0
blind,128,2,5.797583103179932,3.7366902828216553,5.312510013580322,6.052093029022217,3.6367363929748535,5.350560188293457,5,0.35174474120140076,1.8858784437179565,0,0,0
blind,128,3,3.822749137878418,3.697498321533203,6.8658294677734375,4.104003429412842,3.6367361545562744,6.917386531829834,5,0.35174474120140076,1.8858784437179565,0,0,0
blind,128,4,2.734283924102783,1.7968772649765015,7.75316047668457,3.129958391189575,1.471672534942627,7.700799942016602,5,0.35174474120140076,1.8858784437179565,0,0,0
blind,128,5,3.823763370513916,-0.6467204689979553,7.030129432678223,4.104003429412842,-0.6933908462524414,6.917386531829834,5,0.35174474120140076,1.8858784437179565,0,0,0
blind,128,6,5.658691883087158,-0.5630168914794922,5.377439975738525,6.052093029022217,-0.6933908462524414,5.350560188293457,5,0.35174474120140076,1.8858784437179565,0,0,0
blind,128,7,5.47920560836792,2.844635009765625,3.583059787750244,5.825047492980957,2.721672773361206,3.6082077026367188,5,0.35174474120140076,1.8858784437179565,0,0,0
blind,128,8,3.746926784515381,4.1097493171691895,4.94304895401001,4.1379523277282715,3.971672773361206,4.965119361877441,5,0.35174474120140076,1.8858784437179565,0,0,0
blind,128,9,2.1862924098968506,2.8047971725463867,6.256383895874023,2.450856924057007,2.721673011779785,6.322031021118164,5,0.35174474120140076,1.8858784437179565,0,0,0
blind,128,10,2.1819472312927246,0.35129624605178833,6.250763893127441,2.450856924057007,0.22167229652404785,6.322031021118164,5,0.35174474120140076,1.8858784437179565,0,0,0
blind,128,11,3.800393581390381,-0.8928189277648926,4.943467140197754,4.1379523277282715,-1.028327226638794,4.965119361877441,5,0.35174474120140076,1.8858784437179565,0,0,0
blind,129,0,4.42576265335083,1.5338069200515747,5.544300079345703,4.644000053405762,1.45944082736969,5.549805164337158,5,0.35446709394454956,1.9070518016815186,0,0,0
blind,129,1,6.651966571807861,1.6043680906295776,4.568456172943115,7.073594093322754,1.45944082736969,4.5960893630981445,5,0.35446709394454956,1.9070518016815186,0,0,0
blind,129,2,5.8305768966674805,3.7335877418518066,5.350942134857178,6.090346336364746,3.624504566192627,5.367921829223633,5,0.35446709394454956,1.9070518016815186,0,0,0
blind,129,3,3.844439744949341,3.6871659755706787,6.85609769821167,4.123851776123047,3.6245040893554688,6.911585807800293,5,0.35446709394454956,1.9070518016815186,0,0,0
blind,129,4,2.768951892852783,1.769647240638733,7.77227258682251,3.1406044960021973,1.4594405889511108,7.683417320251465,5,0.35446709394454956,1.9070518016815186,0,0,0
blind,129,5,3.812770366668701,-0.6362939476966858,7.062845230102539,4.123851776123047,-0.7056227922439575,6.911585330963135,5,0.35446709394454956,1.9070518016815186,0,0,0
blind,129,6,5.701338291168213,-0.5770607590675354,5.396178722381592,6.090346336364746,-0.7056227922439575,5.367921829223633,5,0.35446709394454956,1.9070518016815186,0,0,0
blind,129,7,5.536266803741455,2.829655170440674,3.5978758335113525,5.88393497467041,2.7094407081604004,3.62300443649292,5,0.35446709394454956,1.9070518016815186,0,0,0
blind,129,8,3.7890865802764893,4.0961480140686035,4.939268112182617,4.180900573730469,3.9594407081604004,4.959856986999512,5,0.35446709394454956,1.9070518016815186,0,0,0
blind,129,9,2.21502423286438,2.78023362159729,6.252823352813721,2.4778666496276855,2.7094409465789795,6.296709060668945,5,0.35446709394454956,1.9070518016815186,0,0,0
blind,129,10,2.192154884338379,0.31418099999427795,6.2160844802856445,2.4778666496276855,0.20944035053253174,6.296709060668945,5,0.35446709394454956,1.9070518016815186,0,0,0
blind,129,11,3.835411310195923,-0.9039289355278015,4.941850185394287,4.180901050567627,-1.04055917263031,4.959856986999512,5,0.35446709394454956,1.9070518016815186,0,0,0
blind,130,0,4.46176290512085,1.5215506553649902,5.545101165771484,4.680000305175781,1.4472514390945435,5.549956321716309,6,0.35680150985717773,1.9195888042449951,0,0,0
blind,130,1,6.698869705200195,1.5913619995117188,4.596628665924072,7.120892524719238,1.4472514390945435,4.625540256500244,6,0.35680150985717773,1.9195888042449951,0,0,0
blind,130,2,5.860480308532715,3.7292988300323486,5.390591144561768,6.128430366516113,3.6123151779174805,5.385487079620361,6,0.35680150985717773,1.9195888042449951,0,0,0
blind,130,3,3.859700918197632,3.679086923599243,6.84663724899292,4.143506050109863,3.6123147010803223,6.9053802490234375,6,0.35680150985717773,1.9195888042449951,0,0,0
blind,130,4,2.8078525066375732,1.7244999408721924,7.780819416046143,3.1510438919067383,1.4472512006759644,7.665327072143555,6,0.35680150985717773,1.9195888042449951,0,0,0
blind,130,5,3.802534818649292,-0.618696391582489,7.087146759033203,4.143506050109863,-0.717812180519104,6.9053802490234375,6,0.35680150985717773,1.9195888042449951,0,0,0
blind,130,6,5.744139671325684,-0.5908884406089783,5.413455486297607,6.128430366516113,-0.717812180519104,5.385487079620361,6,0.35680150985717773,1.9195888042449951,0,0,0
blind,130,7,5.593320846557617,2.814812183380127,3.6139016151428223,5.943027496337891,2.697251319885254,3.6382129192352295,6,0.35680150985717773,1.9195888042449951,0,0,0
blind,130,8,3.831286668777466,4.082621097564697,4.935595512390137,4.224032402038574,3.947251319885254,4.954479217529297,6,0.35680150985717773,1.9195888042449951,0,0,0
blind,130,9,2.2426412105560303,2.7556986808776855,6.248295307159424,2.505037546157837,2.697251558303833,6.270745277404785,6,0.35680150985717773,1.9195888042449951,0,0,0
blind,130,10,2.1996326446533203,0.2808242440223694,6.186939239501953,2.505037546157837,0.19725096225738525,6.270745277404785,6,0.35680150985717773,1.9195888042449951,0,0,0
blind,130,11,3.878575086593628,-0.9187788367271423,4.940402030944824,4.224032402038574,-1.0527485609054565,4.954479217529297,6,0.35680150985717773,1.9195888042449951,0,0,0
blind,131,0,4.497762680053711,1.5093101263046265,5.54579496383667,4.716000080108643,1.4351060390472412,5.549999713897705,5,0.3592817187309265,1.918768286705017,0,0,0
blind,131,1,6.745669364929199,1.578376293182373,4.625421524047852,7.1680097579956055,1.4351060390472412,4.655488967895508,5,0.3592817187309265,1.918768286705017,0,0,0
blind,131,2,5.883589744567871,3.7253000736236572,5.426661014556885,6.166332244873047,3.6001696586608887,5.403247833251953,5,0.3592817187309265,1.918768286705017,0,0,0
blind,131,3,3.8813748359680176,3.6686437129974365,6.83499813079834,4.162977695465088,3.6001694202423096,6.898764610290527,5,0.3592817187309265,1.918768286705017,0,0,0
blind,131,4,2.8406596183776855,1.6733871698379517,7.7770562171936035,3.1613006591796875,1.435105800628662,7.6465229988098145,5,0.3592817187309265,1.918768286705017,0,0,0
blind,131,5,3.795501708984375,-0.591291606426239,7.099965572357178,4.162978172302246,-0.7299575805664062,6.898764610290527,5,0.3592817187309265,1.918768286705017,0,0,0
blind,131,6,5.786962509155273,-0.6044840216636658,5.4295759201049805,6.166332244873047,-0.7299575805664062,5.403247833251953,5,0.3592817187309265,1.918768286705017,0,0,0
blind,131,7,5.650447845458984,2.8002912998199463,3.6308939456939697,6.002301216125488,2.685106039047241,3.6538376808166504,5,0.3592817187309265,1.918768286705017,0,0,0
blind,131,8,3.8732659816741943,4.069283485412598,4.932165622711182,4.267344951629639,3.935106039047241,4.94899320602417,5,0.3592817187309265,1.918768286705017,0,0,0
blind,131,9,2.2634503841400146,2.7352170944213867,6.240810394287109,2.5323891639709473,2.6851062774658203,6.2441487312316895,5,0.3592817187309265,1.918768286705017,0,0,0
blind,131,10,2.2143056392669678,0.24265044927597046,6.160510063171387,2.5323891639709473,0.185105562210083,6.2441487312316895,5,0.3592817187309265,1.918768286705017,0,0,0
blind,131,11,3.9214234352111816,-0.9341476559638977,4.938753128051758,4.267344951629639,-1.0648939609527588,4.94899320602417,5,0.3592817187309265,1.918768286705017,0,0,0
blind,132,0,4.5337629318237305,1.4970893859863281,5.546380996704102,4.752000331878662,1.4230051040649414,5.5499348640441895,6,0.3611125349998474,1.9118103981018066,0,0,0
blind,132,1,6.785181045532227,1.5678043365478516,4.65332555770874,7.21492338180542,1.4230051040649414,4.68592643737793,6,0.3611125349998474,1.9118103981018066,0,0,0
blind,132,2,5.911231994628906,3.7171082496643066,5.465741157531738,6.204042434692383,3.588068723678589,5.421195030212402,6,0.3611125349998474,1.9118103981018066,0,0,0
blind,132,3,3.9023385047912598,3.658413887023926,6.822800636291504,4.182280540466309,3.5880684852600098,6.891732215881348,6,0.3611125349998474,1.9118103981018066,0,0,0
blind,132,4,2.8662831783294678,1.6204359531402588,7.761639595031738,3.1713995933532715,1.4230048656463623,7.62700080871582,6,0.3611125349998474,1.9118103981018066,0,0,0
blind,132,5,3.7972614765167236,-0.5522763133049011,7.091503620147705,4.182280540466309,-0.742058515548706,6.8917317390441895,6,0.3611125349998474,1.9118103981018066,0,0,0
blind,132,6,5.829537391662598,-0.6178252696990967,5.4443135261535645,6.204042434692383,-0.742058515548706,5.421195030212402,6,0.3611125349998474,1.9118103981018066,0,0,0
blind,132,7,5.707713603973389,2.786327362060547,3.6486940383911133,6.061736106872559,2.6730051040649414,3.6698837280273438,6,0.3611125349998474,1.9118103981018066,0,0,0
blind,132,8,3.9084887504577637,4.0584540367126465,4.9286956787109375,4.3108391761779785,3.9230051040649414,4.943406581878662,6,0.3611125349998474,1.9118103981018066,0,0,0
blind,132,9,2.290327787399292,2.7112014293670654,6.229198455810547,2.5599422454833984,2.6730051040649414,6.216928958892822,6,0.3611125349998474,1.9118103981018066,0,0,0
blind,132,10,2.237761974334717,0.206126406788826,6.1396942138671875,2.5599422454833984,0.1730046272277832,6.216928958892822,6,0.3611125349998474,1.9118103981018066,0,0,0
blind,132,11,3.964040756225586,-0.9498158693313599,4.936714172363281,4.3108391761779785,-1.0769948959350586,4.943406105041504,6,0.3611125349998474,1.9118103981018066,0,0,0
blind,133,0,4.569762706756592,1.4848920106887817,5.5468597412109375,4.788000106811523,1.4109493494033813,5.549761772155762,5,0.3601464629173279,1.9189951419830322,0,0,0
blind,133,1,6.832698345184326,1.5547232627868652,4.684266090393066,7.261609077453613,1.4109493494033813,4.716840744018555,5,0.3601464629173279,1.9189951419830322,0,0,0
blind,133,2,5.939478397369385,3.706144332885742,5.502309799194336,6.241548538208008,3.5760130882263184,5.439319610595703,5,0.3601464629173279,1.9189951419830322,0,0,0
blind,133,3,3.9225687980651855,3.6482479572296143,6.810089588165283,4.2014265060424805,3.57601261138916,6.88427734375,5,0.3601464629173279,1.9189951419830322,0,0,0
blind,133,4,2.884676456451416,1.5697358846664429,7.736196041107178,3.181365728378296,1.4109491109848022,7.606756210327148,5,0.3601464629173279,1.9189951419830322,0,0,0
blind,133,5,3.81569242477417,-0.515962541103363,7.050544738769531,4.2014265060424805,-0.7541142702102661,6.88427734375,5,0.3601464629173279,1.9189951419830322,0,0,0
blind,133,6,5.871980667114258,-0.6309805512428284,5.458554267883301,6.241548538208008,-0.7541142702102661,5.439319610595703,5,0.3601464629173279,1.9189951419830322,0,0,0
blind,133,7,5.7575883865356445,2.7752039432525635,3.6658811569213867,6.121310234069824,2.660949230194092,3.6863551139831543,5,0.3601464629173279,1.9189951419830322,0,0,0
blind,133,8,3.9522557258605957,4.0450286865234375,4.925147533416748,4.354512691497803,3.910949230194092,4.937725067138672,5,0.3601464629173279,1.9189951419830322,0,0,0
blind,133,9,2.316538095474243,2.6890368461608887,6.211642742156982,2.5877153873443604,2.660949468612671,6.189095497131348,5,0.3601464629173279,1.9189951419830322,0,0,0
blind,133,10,2.2714736461639404,0.17433108389377594,6.123714923858643,2.5877153873443604,0.16094887256622314,6.189095497131348,5,0.3601464629173279,1.9189951419830322,0,0,0
blind,133,11,4.006533622741699,-0.9655807614326477,4.93415641784668,4.354512691497803,-1.0890506505966187,4.937725067138672,5,0.3601464629173279,1.9189951419830322,0,0,0
blind,134,0,4.605762958526611,1.472720980644226,5.547231197357178,4.824000358581543,1.3989384174346924,5.549481391906738,5,0.3568432927131653,1.8847309350967407,0,0,0
blind,134,1,6.879781246185303,1.54182767868042,4.715762138366699,7.308046340942383,1.3989384174346924,4.748222351074219,5,0.3568432927131653,1.8847309350967407,0,0,0
blind,134,2,5.970263957977295,3.6917309761047363,5.534613609313965,6.2788405418396,3.56400203704834,5.457613468170166,5,0.3568432927131653,1.8847309350967407,0,0,0
blind,134,3,3.9420664310455322,3.638005256652832,6.796945571899414,4.220429420471191,3.5640017986297607,6.876396179199219,5,0.3568432927131653,1.8847309350967407,0,0,0
blind,134,4,2.896580934524536,1.5230451822280884,7.70278263092041,3.1912240982055664,1.3989381790161133,7.585787296295166,5,0.3568432927131653,1.8847309350967407,0,0,0
blind,134,5,3.8483078479766846,-0.5051706433296204,6.988995552062988,4.220429420471191,-0.7661252021789551,6.876396179199219,5,0.3568432927131653,1.8847309350967407,0,0,0
blind,134,6,5.906879425048828,-0.6416382193565369,5.4723052978515625,6.2788405418396,-0.7661252021789551,5.457613468170166,5,0.3568432927131653,1.8847309350967407,0,0,0
blind,134,7,5.816633224487305,2.762349843978882,3.685439348220825,6.181001663208008,2.6489384174346924,3.703256368637085,5,0.3568432927131653,1.8847309350967407,0,0,0
blind,134,8,3.9960219860076904,4.031911373138428,4.9215803146362305,4.398365497589111,3.8989384174346924,4.931958198547363,5,0.3568432927131653,1.8847309350967407,0,0,0
blind,134,9,2.3419108390808105,2.669778823852539,6.186790466308594,2.615729331970215,2.6489386558532715,6.1606597900390625,5,0.3568432927131653,1.8847309350967407,0,0,0
blind,134,10,2.314743757247925,0.15103745460510254,6.1116228103637695,2.615729331970215,0.14893794059753418,6.1606597900390625,5,0.3568432927131653,1.8847309350967407,0,0,0
blind,134,11,4.048684120178223,-0.9811801910400391,4.931175708770752,4.398365497589111,-1.1010615825653076,4.931958198547363,5,0.3568432927131653,1.8847309350967407,0,0,0
blind,135,0,4.641763210296631,1.4605787992477417,5.547494888305664,4.8600006103515625,1.3869714736938477,5.5490922927856445,5,0.3529242277145386,1.843463659286499,0,0,0
blind,135,1,6.926393985748291,1.529147744178772,4.747891902923584,7.35421085357666,1.3869714736938477,4.780057430267334,5,0.3529242277145386,1.843463659286499,0,0,0
blind,135,2,6.00419807434082,3.674136161804199,5.562324047088623,6.315908432006836,3.552035093307495,5.476065635681152,5,0.3529242277145386,1.843463659286499,0,0,0
blind,135,3,3.960691213607788,3.627476215362549,6.783300876617432,4.239302635192871,3.552034854888916,6.868082046508789,5,0.3529242277145386,1.843463659286499,0,0,0
blind,135,4,2.9029605388641357,1.481938123703003,7.663329601287842,3.2009999752044678,1.3869712352752686,7.564090251922607,5,0.3529242277145386,1.843463659286499,0,0,0
blind,135,5,3.877441644668579,-0.5098006129264832,6.931399345397949,4.239303112030029,-0.7780921459197998,6.868082046508789,5,0.3529242277145386,1.843463659286499,0,0,0
blind,135,6,5.949813365936279,-0.6548160314559937,5.487246036529541,6.315907955169678,-0.7780921459197998,5.476065635681152,5,0.3529242277145386,1.843463659286499,0,0,0
blind,135,7,5.875685691833496,2.75024151802063,3.70527720451355,6.240788459777832,2.6369714736938477,3.7205891609191895,5,0.3529242277145386,1.843463659286499,0,0,0
blind,135,8,4.039829730987549,4.0191144943237305,4.917945861816406,4.4423956871032715,3.8869714736938477,4.926110744476318,5,0.3529242277145386,1.843463659286499,0,0,0
blind,135,9,2.3665242195129395,2.654825210571289,6.155703067779541,2.644002676010132,2.6369714736938477,6.131631851196289,5,0.3529242277145386,1.843463659286499,0,0,0
blind,135,10,2.364492654800415,0.13910426199436188,6.101781368255615,2.644002676010132,0.13697099685668945,6.131631851196289,5,0.3529242277145386,1.843463659286499,0,0,0
blind,135,11,4.091019153594971,-0.9965584874153137,4.927562236785889,4.4423956871032715,-1.1130285263061523,4.926110744476318,5,0.3529242277145386,1.843463659286499,0,0,0
blind,136,0,4.677762985229492,1.448467493057251,5.5476508140563965,4.895999908447266,1.375046968460083,5.548595905303955,5,0.3492034375667572,1.8207364082336426,0,0,0
blind,136,1,6.97255277633667,1.5166754722595215,4.780660629272461,7.400080680847168,1.375046968460083,4.8123345375061035,5,0.3492034375667572,1.8207364082336426,0,0,0
blind,136,2,6.041667938232422,3.653742790222168,5.584314823150635,6.3527398109436035,3.5401105880737305,5.4946675300598145,5,0.3492034375667572,1.8207364082336426,0,0,0
blind,136,3,3.978747844696045,3.616718053817749,6.7700934410095215,4.258059024810791,3.5401103496551514,6.859333038330078,5,0.3492034375667572,1.8207364082336426,0,0,0
blind,136,4,2.9018945693969727,1.4497195482254028,7.624264240264893,3.210718870162964,1.375046730041504,7.541666030883789,5,0.3492034375667572,1.8207364082336426,0,0,0
blind,136,5,3.9132399559020996,-0.5393038392066956,6.87553071975708,4.258059501647949,-0.7900166511535645,6.859333038330078,5,0.3492034375667572,1.8207364082336426,0,0,0
blind,136,6,5.9920196533203125,-0.6677882075309753,5.5026116371154785,6.3527398109436035,-0.7900166511535645,5.4946675300598145,5,0.3492034375667572,1.8207364082336426,0,0,0
blind,136,7,5.934576034545898,2.7385752201080322,3.7246971130371094,6.300646781921387,2.625046968460083,3.738356590270996,5,0.3492034375667572,1.8207364082336426,0,0,0
blind,136,8,4.083709239959717,4.0066375732421875,4.914205551147461,4.486599922180176,3.875046968460083,4.920191764831543,5,0.3492034375667572,1.8207364082336426,0,0,0
blind,136,9,2.389441728591919,2.6450448036193848,6.118006706237793,2.672553539276123,2.625047206878662,6.10202693939209,5,0.3492034375667572,1.8207364082336426,0,0,0
blind,136,10,2.4163429737091064,0.1391124725341797,6.091865062713623,2.672553539276123,0.1250464916229248,6.10202693939209,5,0.3492034375667572,1.8207364082336426,0,0,0
blind,136,11,4.126612186431885,-1.009029507637024,4.92354154586792,4.486600399017334,-1.124953031539917,4.920191764831543,5,0.3492034375667572,1.8207364082336426,0,0,0
blind,137,0,4.7137627601623535,1.436388373374939,5.547698974609375,4.932000160217285,1.3631633520126343,5.547991752624512,6,0.3460559546947479,1.8216592073440552,0,0,0
blind,137,1,7.018285751342773,1.504314661026001,4.8134260177612305,7.445634841918945,1.3631633520126343,4.8450398445129395,6,0.3460559546947479,1.8216592073440552,0,0,0
blind,137,2,6.0821051597595215,3.6315834522247314,5.6002020835876465,6.3893280029296875,3.528226852416992,5.5134077072143555,6,0.3460559546947479,1.8216592073440552,0,0,0
blind,137,3,3.9905614852905273,3.6076462268829346,6.757739067077637,4.276713848114014,3.528226852416992,6.850143909454346,6,0.3460559546947479,1.8216592073440552,0,0,0
blind,137,4,2.9005630016326904,1.4208256006240845,7.5775370597839355,3.220407247543335,1.3631631135940552,7.518511772155762,6,0.3460559546947479,1.8216592073440552,0,0,0
blind,137,5,3.948620080947876,-0.5833051800727844,6.832834243774414,4.276714324951172,-0.8019002676010132,6.8501434326171875,6,0.3460559546947479,1.8216592073440552,0,0,0
blind,137,6,6.033400058746338,-0.6805793642997742,5.518806457519531,6.389327526092529,-0.8019002676010132,5.513408184051514,6,0.3460559546947479,1.8216592073440552,0,0,0
blind,137,7,5.993716239929199,2.7272558212280273,3.7440853118896484,6.360556602478027,2.613163471221924,3.7565603256225586,6,0.3460559546947479,1.8216592073440552,0,0,0
blind,137,8,4.1276679039001465,3.9944794178009033,4.9103007316589355,4.530979156494141,3.863163471221924,4.914207458496094,6,0.3460559546947479,1.8216592073440552,0,0,0
blind,137,9,2.4101474285125732,2.640976905822754,6.075573444366455,2.701402187347412,2.613163471221924,6.071855068206787,6,0.3460559546947479,1.8216592073440552,0,0,0
