policy,step,helicopter,pad,x,y,z,phase,clearance_issued,clearance_delivered,message_age,slot_start,slot_end,clearance_version,decision,accepted,stale_rejected,conflict_step
queue_aware,19,6,0,4.993346653975306,1.099667110793792,8.0,hold,38,40,0,40,52,7,waiting,0,0,0
queue_aware,19,7,1,14.167460771124082,3.237343539065729,8.0,hold,40,45,0,42,54,8,waiting,0,0,0
queue_aware,20,0,0,7.558670803541197,6.721378284949513,6.028712082384093,approach,10,11,10,12,24,1,accept_clearance,1,0,0
queue_aware,20,1,1,12.76265646093427,10.167460771124082,8.0,hold,12,17,8,14,26,2,reject_stale,0,1,0
queue_aware,20,2,2,6.197031204342749,15.961169429240698,6.620098457668865,approach,14,14,6,16,28,3,accept_clearance,1,0,0
queue_aware,20,3,0,-0.1674607711240821,8.76265646093427,8.0,hold,24,28,0,26,38,4,waiting,0,0,0
queue_aware,20,4,1,5.099667110793792,5.006653346024693,8.0,hold,26,27,0,28,40,5,waiting,0,0,0
queue_aware,20,5,2,4.23734353906573,7.832539228875918,8.0,hold,28,34,0,30,42,6,waiting,0,0,0
queue_aware,20,6,0,4.993346653975306,1.099667110793792,8.0,hold,38,40,0,40,52,7,waiting,0,0,0
queue_aware,20,7,1,14.167460771124082,3.237343539065729,8.0,hold,40,45,0,42,54,8,waiting,0,0,0
queue_aware,21,0,0,7.424504594974697,6.694181448046934,5.831583290622502,approach,10,11,11,12,24,1,accept_clearance,1,0,0
queue_aware,21,1,1,12.76265646093427,10.167460771124082,8.0,hold,12,17,9,14,26,2,reject_stale,0,1,0
queue_aware,21,2,2,6.224228041245328,15.827003220674197,6.422969665907274,approach,14,14,7,16,28,3,accept_clearance,1,0,0
queue_aware,21,3,0,-0.1674607711240821,8.76265646093427,8.0,hold,24,28,0,26,38,4,waiting,0,0,0
queue_aware,21,4,1,5.099667110793792,5.006653346024693,8.0,hold,26,27,0,28,40,5,waiting,0,0,0
queue_aware,21,5,2,4.23734353906573,7.832539228875918,8.0,hold,28,34,0,30,42,6,waiting,0,0,0
queue_aware,21,6,0,4.993346653975306,1.099667110793792,8.0,hold,38,40,0,40,52,7,waiting,0,0,0
queue_aware,21,7,1,14.167460771124082,3.237343539065729,8.0,hold,40,45,0,42,54,8,waiting,0,0,0
queue_aware,22,0,0,7.290338386408196,6.666984611144355,5.6344544988609115,approach,10,11,12,12,24,1,accept_clearance,1,0,0
queue_aware,22,1,1,12.76265646093427,10.167460771124082,8.0,hold,12,17,10,14,26,2,reject_stale,0,1,0
queue_aware,22,2,2,6.251424878147907,15.692837012107695,6.225840874145684,approach,14,14,8,16,28,3,accept_clearance,1,0,0
queue_aware,22,3,0,-0.1674607711240821,8.76265646093427,8.0,hold,24,28,0,26,38,4,waiting,0,0,0
queue_aware,22,4,1,5.099667110793792,5.006653346024693,8.0,hold,26,27,0,28,40,5,waiting,0,0,0
queue_aware,22,5,2,4.23734353906573,7.832539228875918,8.0,hold,28,34,0,30,42,6,waiting,0,0,0
queue_aware,22,6,0,4.993346653975306,1.099667110793792,8.0,hold,38,40,0,40,52,7,waiting,0,0,0
queue_aware,22,7,1,14.167460771124082,3.237343539065729,8.0,hold,40,45,0,42,54,8,waiting,0,0,0
queue_aware,23,0,0,7.156172177841696,6.639787774241776,5.437325707099321,approach,10,11,13,12,24,1,accept_clearance,1,0,0
queue_aware,23,1,1,12.76265646093427,10.167460771124082,8.0,hold,12,17,11,14,26,2,reject_stale,0,1,0
queue_aware,23,2,2,6.278621715050487,15.558670803541194,6.028712082384093,approach,14,14,9,16,28,3,accept_clearance,1,0,0
queue_aware,23,3,0,-0.1674607711240821,8.76265646093427,8.0,hold,24,28,0,26,38,4,waiting,0,0,0
queue_aware,23,4,1,5.099667110793792,5.006653346024693,8.0,hold,26,27,0,28,40,5,waiting,0,0,0
queue_aware,23,5,2,4.23734353906573,7.832539228875918,8.0,hold,28,34,0,30,42,6,waiting,0,0,0
queue_aware,23,6,0,4.993346653975306,1.099667110793792,8.0,hold,38,40,0,40,52,7,waiting,0,0,0
queue_aware,23,7,1,14.167460771124082,3.237343539065729,8.0,hold,40,45,0,42,54,8,waiting,0,0,0
queue_aware,24,0,0,7.022005969275195,6.6125909373391965,5.24019691533773,approach,10,11,14,12,24,1,accept_clearance,1,0,0
queue_aware,24,1,1,12.76265646093427,10.167460771124082,8.0,hold,12,17,12,14,26,2,reject_stale,0,1,0
queue_aware,24,2,2,6.305818551953066,15.424504594974692,5.831583290622502,approach,14,14,10,16,28,3,accept_clearance,1,0,0
queue_aware,24,3,0,-0.1674607711240821,8.76265646093427,8.0,hold,24,28,0,26,38,4,waiting,0,0,0
queue_aware,24,4,1,5.099667110793792,5.006653346024693,8.0,hold,26,27,0,28,40,5,waiting,0,0,0
queue_aware,24,5,2,4.23734353906573,7.832539228875918,8.0,hold,28,34,0,30,42,6,waiting,0,0,0
queue_aware,24,6,0,4.993346653975306,1.099667110793792,8.0,hold,38,40,0,40,52,7,waiting,0,0,0
queue_aware,24,7,1,14.167460771124082,3.237343539065729,8.0,hold,40,45,0,42,54,8,waiting,0,0,0
queue_aware,25,0,0,6.887839760708695,6.585394100436617,5.043068123576139,approach,10,11,15,12,24,1,accept_clearance,1,0,0
queue_aware,25,1,1,12.76265646093427,10.167460771124082,8.0,hold,12,17,13,14,26,2,reject_stale,0,1,0
queue_aware,25,2,2,6.333015388855645,15.290338386408191,5.6344544988609115,approach,14,14,11,16,28,3,accept_clearance,1,0,0
queue_aware,25,3,0,-0.1674607711240821,8.76265646093427,8.0,hold,24,28,1,26,38,4,waiting,0,0,0
queue_aware,25,4,1,5.099667110793792,5.006653346024693,8.0,hold,26,27,0,28,40,5,waiting,0,0,0
queue_aware,25,5,2,4.23734353906573,7.832539228875918,8.0,hold,28,34,0,30,42,6,waiting,0,0,0
queue_aware,25,6,0,4.993346653975306,1.099667110793792,8.0,hold,38,40,0,40,52,7,waiting,0,0,0
queue_aware,25,7,1,14.167460771124082,3.237343539065729,8.0,hold,40,45,0,42,54,8,waiting,0,0,0
queue_aware,26,0,0,6.753673552142194,6.558197263534038,4.845939331814549,approach,10,11,16,12,24,1,accept_clearance,1,0,0
queue_aware,26,1,1,12.76265646093427,10.167460771124082,8.0,hold,12,17,14,14,26,2,reject_stale,0,1,0
queue_aware,26,2,2,6.360212225758224,15.15617217784169,5.437325707099321,approach,14,14,12,16,28,3,accept_clearance,1,0,0
queue_aware,26,3,0,-0.1674607711240821,8.76265646093427,8.0,hold,24,28,2,26,38,4,waiting,0,0,0
queue_aware,26,4,1,5.099667110793792,5.006653346024693,8.0,hold,26,27,0,28,40,5,waiting,0,0,0
queue_aware,26,5,2,4.23734353906573,7.832539228875918,8.0,hold,28,34,0,30,42,6,waiting,0,0,0
queue_aware,26,6,0,4.993346653975306,1.099667110793792,8.0,hold,38,40,0,40,52,7,waiting,0,0,0
queue_aware,26,7,1,14.167460771124082,3.237343539065729,8.0,hold,40,45,0,42,54,8,waiting,0,0,0
queue_aware,27,0,0,6.619507343575694,6.531000426631459,4.648810540052958,approach,10,11,17,12,24,1,accept_clearance,1,0,0
queue_aware,27,1,1,12.76265646093427,10.167460771124082,8.0,hold,12,17,15,14,26,2,reject_stale,0,1,0
queue_aware,27,2,2,6.3874090626608035,15.022005969275188,5.240196915337729,approach,14,14,13,16,28,3,accept_clearance,1,0,0
queue_aware,27,3,0,-0.1674607711240821,8.76265646093427,8.0,hold,24,28,3,26,38,4,waiting,0,0,0
queue_aware,27,4,1,5.233833319360293,5.033850182927273,7.802871208238409,approach,26,27,1,28,40,5,accept_clearance,1,0,0
queue_aware,27,5,2,4.23734353906573,7.832539228875918,8.0,hold,28,34,0,30,42,6,waiting,0,0,0
queue_aware,27,6,0,4.993346653975306,1.099667110793792,8.0,hold,38,40,0,40,52,7,waiting,0,0,0
queue_aware,27,7,1,14.167460771124082,3.237343539065729,8.0,hold,40,45,0,42,54,8,waiting,0,0,0
queue_aware,28,0,0,6.485341135009193,6.5038035897288795,4.451681748291367,approach,10,11,18,12,24,1,accept_clearance,1,0,0
queue_aware,28,1,1,12.76265646093427,10.167460771124082,8.0,hold,12,17,16,14,26,2,reject_stale,0,1,0
queue_aware,28,2,2,6.414605899563383,14.887839760708687,5.043068123576138,approach,14,14,14,16,28,3,accept_clearance,1,0,0
queue_aware,28,3,0,-0.1674607711240821,8.76265646093427,8.0,hold,24,28,4,26,38,4,reject_stale,0,1,0
queue_aware,28,4,1,5.367999527926793,5.061047019829852,7.605742416476819,approach,26,27,2,28,40,5,accept_clearance,1,0,0
queue_aware,28,5,2,4.23734353906573,7.832539228875918,8.0,hold,28,34,0,30,42,6,waiting,0,0,0
queue_aware,28,6,0,4.993346653975306,1.099667110793792,8.0,hold,38,40,0,40,52,7,waiting,0,0,0
queue_aware,28,7,1,14.167460771124082,3.237343539065729,8.0,hold,40,45,0,42,54,8,waiting,0,0,0
queue_aware,29,0,0,6.351174926442693,6.4766067528263,4.254552956529777,approach,10,11,19,12,24,1,accept_clearance,1,0,0
queue_aware,29,1,1,12.76265646093427,10.167460771124082,8.0,hold,12,17,17,14,26,2,reject_stale,0,1,0
queue_aware,29,2,2,6.441802736465962,14.753673552142187,4.845939331814546,approach,14,14,15,16,28,3,accept_clearance,1,0,0
queue_aware,29,3,0,-0.1674607711240821,8.76265646093427,8.0,hold,24,28,5,26,38,4,reject_stale,0,1,0
queue_aware,29,4,1,5.502165736493294,5.088243856732431,7.408613624715228,approach,26,27,3,28,40,5,accept_clearance,1,0,0
queue_aware,29,5,2,4.23734353906573,7.832539228875918,8.0,hold,28,34,1,30,42,6,waiting,0,0,0
queue_aware,29,6,0,4.993346653975306,1.099667110793792,8.0,hold,38,40,0,40,52,7,waiting,0,0,0
queue_aware,29,7,1,14.167460771124082,3.237343539065729,8.0,hold,40,45,0,42,54,8,waiting,0,0,0
queue_aware,30,0,0,6.217008717876192,6.449409915923721,4.057424164768186,approach,10,11,20,12,24,1,accept_clearance,1,0,0
queue_aware,30,1,1,12.76265646093427,10.167460771124082,8.0,hold,12,17,18,14,26,2,reject_stale,0,1,0
queue_aware,30,2,2,6.468999573368541,14.619507343575687,4.648810540052955,approach,14,14,16,16,28,3,accept_clearance,1,0,0
queue_aware,30,3,0,-0.1674607711240821,8.76265646093427,8.0,hold,24,28,6,26,38,4,reject_stale,0,1,0
queue_aware,30,4,1,5.636331945059794,5.11544069363501,7.211484832953637,approach,26,27,4,28,40,5,accept_clearance,1,0,0
queue_aware,30,5,2,4.23734353906573,7.832539228875918,8.0,hold,28,34,2,30,42,6,waiting,0,0,0
queue_aware,30,6,0,4.993346653975306,1.099667110793792,8.0,hold,38,40,0,40,52,7,waiting,0,0,0
queue_aware,30,7,1,14.167460771124082,3.237343539065729,8.0,hold,40,45,0,42,54,8,waiting,0,0,0
queue_aware,31,0,0,6.082842509309692,6.422213079021142,3.8602953730065948,approach,10,11,21,12,24,1,accept_clearance,1,0,0
queue_aware,31,1,1,12.76265646093427,10.167460771124082,8.0,hold,12,17,19,14,26,2,reject_stale,0,1,0
queue_aware,31,2,2,6.4961964102711205,14.485341135009186,4.451681748291365,approach,14,14,17,16,28,3,accept_clearance,1,0,0
queue_aware,31,3,0,-0.1674607711240821,8.76265646093427,8.0,hold,24,28,7,26,38,4,reject_stale,0,1,0
queue_aware,31,4,1,5.770498153626295,5.1426375305375895,7.0143560411920465,approach,26,27,5,28,40,5,accept_clearance,1,0,0
queue_aware,31,5,2,4.23734353906573,7.832539228875918,8.0,hold,28,34,3,30,42,6,waiting,0,0,0
queue_aware,31,6,0,4.993346653975306,1.099667110793792,8.0,hold,38,40,0,40,52,7,waiting,0,0,0
queue_aware,31,7,1,14.167460771124082,3.237343539065729,8.0,hold,40,45,0,42,54,8,waiting,0,0,0
queue_aware,32,0,0,5.948676300743191,6.395016242118563,3.6631665812450036,approach,10,11,22,12,24,1,accept_clearance,1,0,0
queue_aware,32,1,1,12.76265646093427,10.167460771124082,8.0,hold,12,17,20,14,26,2,reject_stale,0,1,0
queue_aware,32,2,2,6.5233932471737,14.351174926442685,4.254552956529773,approach,14,14,18,16,28,3,accept_clearance,1,0,0
queue_aware,32,3,0,-0.1674607711240821,8.76265646093427,8.0,hold,24,28,8,26,38,4,reject_stale,0,1,0
queue_aware,32,4,1,5.904664362192795,5.169834367440169,6.817227249430456,approach,26,27,6,28,40,5,accept_clearance,1,0,0
queue_aware,32,5,2,4.23734353906573,7.832539228875918,8.0,hold,28,34,4,30,42,6,waiting,0,0,0
queue_aware,32,6,0,4.993346653975306,1.099667110793792,8.0,hold,38,40,0,40,52,7,waiting,0,0,0
queue_aware,32,7,1,14.167460771124082,3.237343539065729,8.0,hold,40,45,0,42,54,8,waiting,0,0,0
queue_aware,33,0,0,5.814510092176691,6.367819405215983,3.4660377894834125,approach,10,11,23,12,24,1,accept_clearance,1,0,0
queue_aware,33,1,1,12.76265646093427,10.167460771124082,8.0,hold,12,17,21,14,26,2,reject_stale,0,1,0
queue_aware,33,2,2,6.550590084076279,14.217008717876185,4.0574241647681815,approach,14,14,19,16,28,3,accept_clearance,1,0,0
queue_aware,33,3,0,-0.1674607711240821,8.76265646093427,8.0,hold,24,28,9,26,38,4,reject_stale,0,1,0
queue_aware,33,4,1,6.038830570759296,5.197031204342748,6.620098457668865,approach,26,27,7,28,40,5,accept_clearance,1,0,0
queue_aware,33,5,2,4.23734353906573,7.832539228875918,8.0,hold,28,34,5,30,42,6,waiting,0,0,0
queue_aware,33,6,0,4.993346653975306,1.099667110793792,8.0,hold,38,40,0,40,52,7,waiting,0,0,0
queue_aware,33,7,1,14.167460771124082,3.237343539065729,8.0,hold,40,45,0,42,54,8,waiting,0,0,0
queue_aware,34,0,0,5.68034388361019,6.340622568313404,3.2689089977218213,approach,10,11,24,12,24,1,accept_clearance,1,0,0
queue_aware,34,1,1,12.76265646093427,10.167460771124082,8.0,hold,12,17,22,14,26,2,reject_stale,0,1,0
queue_aware,34,2,2,6.577786920978858,14.082842509309685,3.8602953730065903,approach,14,14,20,16,28,3,accept_clearance,1,0,0
queue_aware,34,3,0,-0.1674607711240821,8.76265646093427,8.0,hold,24,28,10,26,38,4,reject_stale,0,1,0
queue_aware,34,4,1,6.172996779325796,5.224228041245327,6.422969665907274,approach,26,27,8,28,40,5,accept_clearance,1,0,0
queue_aware,34,5,2,4.23734353906573,7.832539228875918,8.0,hold,28,34,6,30,42,6,reject_stale,0,1,0
queue_aware,34,6,0,4.993346653975306,1.099667110793792,8.0,hold,38,40,0,40,52,7,waiting,0,0,0
queue_aware,34,7,1,14.167460771124082,3.237343539065729,8.0,hold,40,45,0,42,54,8,waiting,0,0,0
queue_aware,35,0,0,5.5461776750436895,6.313425731410825,3.07178020596023,approach,10,11,25,12,24,1,accept_clearance,1,0,0
queue_aware,35,1,1,12.76265646093427,10.167460771124082,8.0,hold,12,17,23,14,26,2,reject_stale,0,1,0
queue_aware,35,2,2,6.604983757881437,13.948676300743184,3.663166581244999,approach,14,14,21,16,28,3,accept_clearance,1,0,0
queue_aware,35,3,0,-0.1674607711240821,8.76265646093427,8.0,hold,24,28,11,26,38,4,reject_stale,0,1,0
queue_aware,35,4,1,6.307162987892297,5.2514248781479065,6.225840874145684,approach,26,27,9,28,40,5,accept_clearance,1,0,0
queue_aware,35,5,2,4.23734353906573,7.832539228875918,8.0,hold,28,34,7,30,42,6,reject_stale,0,1,0
queue_aware,35,6,0,4.993346653975306,1.099667110793792,8.0,hold,38,40,0,40,52,7,waiting,0,0,0
queue_aware,35,7,1,14.167460771124082,3.237343539065729,8.0,hold,40,45,0,42,54,8,waiting,0,0,0
queue_aware,36,0,0,5.412011466477189,6.286228894508246,2.874651414198639,approach,10,11,26,12,24,1,accept_clearance,1,0,0
queue_aware,36,1,1,12.76265646093427,10.167460771124082,8.0,hold,12,17,24,14,26,2,reject_stale,0,1,0
queue_aware,36,2,2,6.632180594784017,13.814510092176683,3.466037789483408,approach,14,14,22,16,28,3,accept_clearance,1,0,0
queue_aware,36,3,0,-0.1674607711240821,8.76265646093427,8.0,hold,24,28,12,26,38,4,reject_stale,0,1,0
queue_aware,36,4,1,6.441329196458797,5.278621715050486,6.028712082384093,approach,26,27,10,28,40,5,accept_clearance,1,0,0
queue_aware,36,5,2,4.23734353906573,7.832539228875918,8.0,hold,28,34,8,30,42,6,reject_stale,0,1,0
queue_aware,36,6,0,4.993346653975306,1.099667110793792,8.0,hold,38,40,0,40,52,7,waiting,0,0,0
queue_aware,36,7,1,14.167460771124082,3.237343539065729,8.0,hold,40,45,0,42,54,8,waiting,0,0,0
queue_aware,37,0,0,5.2778452579106885,6.259032057605666,2.677522622437048,approach,10,11,27,12,24,1,accept_clearance,1,0,0
queue_aware,37,1,1,12.76265646093427,10.167460771124082,8.0,hold,12,17,25,14,26,2,reject_stale,0,1,0
queue_aware,37,2,2,6.659377431686596,13.680343883610183,3.268908997721817,approach,14,14,23,16,28,3,accept_clearance,1,0,0
queue_aware,37,3,0,-0.1674607711240821,8.76265646093427,8.0,hold,24,28,13,26,38,4,reject_stale,0,1,0
queue_aware,37,4,1,6.575495405025298,5.305818551953065,5.831583290622502,approach,26,27,11,28,40,5,accept_clearance,1,0,0
queue_aware,37,5,2,4.23734353906573,7.832539228875918,8.0,hold,28,34,9,30,42,6,reject_stale,0,1,0
queue_aware,37,6,0,4.993346653975306,1.099667110793792,8.0,hold,38,40,0,40,52,7,waiting,0,0,0
queue_aware,37,7,1,14.167460771124082,3.237343539065729,8.0,hold,40,45,0,42,54,8,waiting,0,0,0
queue_aware,38,0,0,5.143679049344188,6.231835220703087,2.4803938306754567,approach,10,11,28,12,24,1,accept_clearance,1,0,0
queue_aware,38,1,1,12.76265646093427,10.167460771124082,8.0,hold,12,17,26,14,26,2,reject_stale,0,1,0
queue_aware,38,2,2,6.686574268589175,13.546177675043683,3.0717802059602257,approach,14,14,24,16,28,3,accept_clearance,1,0,0
queue_aware,38,3,0,-0.1674607711240821,8.76265646093427,8.0,hold,24,28,14,26,38,4,reject_stale,0,1,0
queue_aware,38,4,1,6.709661613591798,5.333015388855644,5.6344544988609115,approach,26,27,12,28,40,5,accept_clearance,1,0,0
queue_aware,38,5,2,4.23734353906573,7.832539228875918,8.0,hold,28,34,10,30,42,6,reject_stale,0,1,0
queue_aware,38,6,0,4.993346653975306,1.099667110793792,8.0,hold,38,40,0,40,52,7,waiting,0,0,0
queue_aware,38,7,1,14.167460771124082,3.237343539065729,8.0,hold,40,45,0,42,54,8,waiting,0,0,0
queue_aware,39,0,0,5.009512840777687,6.204638383800508,2.283265038913866,approach,10,11,29,12,24,1,accept_clearance,1,0,0
queue_aware,39,1,1,12.76265646093427,10.167460771124082,8.0,hold,12,17,27,14,26,2,reject_stale,0,1,0
queue_aware,39,2,2,6.713771105491754,13.412011466477182,2.8746514141986346,approach,14,14,25,16,28,3,accept_clearance,1,0,0
queue_aware,39,3,0,-0.1674607711240821,8.76265646093427,8.0,hold,24,28,15,26,38,4,reject_stale,0,1,0
queue_aware,39,4,1,6.843827822158299,5.360212225758223,5.437325707099321,approach,26,27,13,28,40,5,accept_clearance,1,0,0
queue_aware,39,5,2,4.23734353906573,7.832539228875918,8.0,hold,28,34,11,30,42,6,reject_stale,0,1,0
queue_aware,39,6,0,4.993346653975306,1.099667110793792,8.0,hold,38,40,1,40,52,7,waiting,0,0,0
queue_aware,39,7,1,14.167460771124082,3.237343539065729,8.0,hold,40,45,0,42,54,8,waiting,0,0,0
queue_aware,40,0,0,4.875346632211187,6.177441546897929,2.0861362471522753,approach,10,11,30,12,24,1,accept_clearance,1,0,0
queue_aware,40,1,1,12.76265646093427,10.167460771124082,8.0,hold,12,17,28,14,26,2,reject_stale,0,1,0
queue_aware,40,2,2,6.740967942394334,13.27784525791068,2.6775226224370434,approach,14,14,26,16,28,3,accept_clearance,1,0,0
queue_aware,40,3,0,-0.1674607711240821,8.76265646093427,8.0,hold,24,28,16,26,38,4,reject_stale,0,1,0
queue_aware,40,4,1,6.977994030724799,5.387409062660803,5.24019691533773,approach,26,27,14,28,40,5,accept_clearance,1,0,0
queue_aware,40,5,2,4.23734353906573,7.832539228875918,8.0,hold,28,34,12,30,42,6,reject_stale,0,1,0
queue_aware,40,6,0,4.9661498170727265,1.2338333193602928,7.802871208238409,approach,38,40,2,40,52,7,accept_clearance,1,0,0
queue_aware,40,7,1,14.167460771124082,3.237343539065729,8.0,hold,40,45,0,42,54,8,waiting,0,0,0
queue_aware,41,0,0,4.741180423644686,6.150244709995349,1.8890074553906844,approach,10,11,31,12,24,1,accept_clearance,1,0,0
queue_aware,41,1,1,12.76265646093427,10.167460771124082,8.0,hold,12,17,29,14,26,2,reject_stale,0,1,0
queue_aware,41,2,2,6.768164779296913,13.14367904934418,2.4803938306754523,approach,14,14,27,16,28,3,accept_clearance,1,0,0
queue_aware,41,3,0,-0.1674607711240821,8.76265646093427,8.0,hold,24,28,17,26,38,4,reject_stale,0,1,0
queue_aware,41,4,1,7.1121602392913,5.414605899563382,5.043068123576139,approach,26,27,15,28,40,5,accept_clearance,1,0,0
queue_aware,41,5,2,4.23734353906573,7.832539228875918,8.0,hold,28,34,13,30,42,6,reject_stale,0,1,0
queue_aware,41,6,0,4.938952980170147,1.3679995279267936,7.605742416476819,approach,38,40,3,40,52,7,accept_clearance,1,0,0
queue_aware,41,7,1,14.167460771124082,3.237343539065729,8.0,hold,40,45,1,42,54,8,waiting,0,0,0
queue_aware,42,0,0,4.607767947388643,6.123200662196186,1.6929861134203612,approach,10,11,32,12,24,1,accept_clearance,1,0,0
queue_aware,42,1,1,12.76265646093427,10.167460771124082,8.0,hold,12,17,30,14,26,2,reject_stale,0,1,0
queue_aware,42,2,2,6.795361616199493,13.009512840777681,2.283265038913861,approach,14,14,28,16,28,3,accept_clearance,1,0,0
queue_aware,42,3,0,-0.1674607711240821,8.76265646093427,8.0,hold,24,28,18,26,38,4,reject_stale,0,1,0
queue_aware,42,4,1,7.2463264478578004,5.441802736465961,4.845939331814549,approach,26,27,16,28,40,5,accept_clearance,1,0,0
queue_aware,42,5,2,4.23734353906573,7.832539228875918,8.0,hold,28,34,14,30,42,6,reject_stale,0,1,0
queue_aware,42,6,0,4.911756143267568,1.5021657364932943,7.408613624715228,approach,38,40,4,40,52,7,accept_clearance,1,0,0
queue_aware,42,7,1,14.167460771124082,3.237343539065729,8.0,hold,40,45,2,42,54,8,waiting,0,0,0
queue_aware,43,0,0,4.498369716858687,6.1010245430008725,1.5322486130046962,approach,10,11,33,12,24,1,accept_clearance,1,0,0
queue_aware,43,1,1,12.76265646093427,10.167460771124082,8.0,hold,12,17,31,14,26,2,reject_stale,0,1,0
queue_aware,43,2,2,6.822558453102072,12.87534663221118,2.08613624715227,approach,14,14,29,16,28,3,accept_clearance,1,0,0
queue_aware,43,3,0,-0.1674607711240821,8.76265646093427,8.0,hold,24,28,19,26,38,4,reject_stale,0,1,0
queue_aware,43,4,1,7.380492656424301,5.46899957336854,4.648810540052958,approach,26,27,17,28,40,5,accept_clearance,1,0,0
queue_aware,43,5,2,4.23734353906573,7.832539228875918,8.0,hold,28,34,15,30,42,6,reject_stale,0,1,0
queue_aware,43,6,0,4.884559306364989,1.636331945059795,7.211484832953637,approach,38,40,5,40,52,7,accept_clearance,1,0,0
queue_aware,43,7,1,14.167460771124082,3.237343539065729,8.0,hold,40,45,3,42,54,8,waiting,0,0,0
queue_aware,44,0,0,4.408663167824123,6.082840125260716,1.400443862663851,approach,10,11,34,12,24,1,accept_clearance,1,0,0
queue_aware,44,1,1,12.76265646093427,10.167460771124082,8.0,hold,12,17,32,14,26,2,reject_stale,0,1,0
queue_aware,44,2,2,6.849755290004652,12.741180423644678,1.8890074553906788,approach,14,14,30,16,28,3,accept_clearance,1,0,0
queue_aware,44,3,0,-0.1674607711240821,8.76265646093427,8.0,hold,24,28,20,26,38,4,reject_stale,0,1,0
queue_aware,44,4,1,7.5146588649908015,5.49619641027112,4.451681748291367,approach,26,27,18,28,40,5,accept_clearance,1,0,0
queue_aware,44,5,2,4.23734353906573,7.832539228875918,8.0,hold,28,34,16,30,42,6,reject_stale,0,1,0
queue_aware,44,6,0,4.85736246946241,1.7704981536262958,7.0143560411920465,approach,38,40,6,40,52,7,accept_clearance,1,0,0
queue_aware,44,7,1,14.167460771124082,3.237343539065729,8.0,hold,40,45,4,42,54,8,waiting,0,0,0
queue_aware,45,0,0,4.335103797615781,6.067928902713787,1.2923639673843577,approach,10,11,35,12,24,1,accept_clearance,1,0,0
queue_aware,45,1,1,12.76265646093427,10.167460771124082,8.0,hold,12,17,33,14,26,2,reject_stale,0,1,0
queue_aware,45,2,2,6.876799337803815,12.607767947388636,1.6929861134203565,approach,14,14,31,16,28,3,accept_clearance,1,0,0
queue_aware,45,3,0,-0.1674607711240821,8.76265646093427,8.0,hold,24,28,21,26,38,4,reject_stale,0,1,0
queue_aware,45,4,1,7.648825073557302,5.523393247173699,4.254552956529777,approach,26,27,19,28,40,5,accept_clearance,1,0,0
queue_aware,45,5,2,4.23734353906573,7.832539228875918,8.0,hold,28,34,17,30,42,6,reject_stale,0,1,0
queue_aware,45,6,0,4.83016563255983,1.9046643621927966,6.817227249430456,approach,38,40,7,40,52,7,accept_clearance,1,0,0
queue_aware,45,7,1,14.167460771124082,3.237343539065729,8.0,hold,40,45,5,42,54,8,reject_stale,0,1,0
queue_aware,46,0,0,4.27478511404494,6.055701700225305,1.2037384532551734,approach,10,11,36,12,24,1,accept_clearance,1,0,0
queue_aware,46,1,1,12.76265646093427,10.167460771124082,8.0,hold,12,17,34,14,26,2,reject_stale,0,1,0
queue_aware,46,2,2,6.898975456999128,12.498369716858681,1.5322486130046924,approach,14,14,32,16,28,3,accept_clearance,1,0,0
queue_aware,46,3,0,-0.1674607711240821,8.76265646093427,8.0,hold,24,28,22,26,38,4,reject_stale,0,1,0
queue_aware,46,4,1,7.7829912821238025,5.550590084076278,4.057424164768186,approach,26,27,20,28,40,5,accept_clearance,1,0,0
queue_aware,46,5,2,4.23734353906573,7.832539228875918,8.0,hold,28,34,18,30,42,6,reject_stale,0,1,0
queue_aware,46,6,0,4.802968795657251,2.0388305707592975,6.620098457668865,approach,38,40,8,40,52,7,accept_clearance,1,0,0
queue_aware,46,7,1,14.167460771124082,3.237343539065729,8.0,hold,40,45,6,42,54,8,reject_stale,0,1,0
queue_aware,47,0,0,4.225323793516851,6.045675394184751,1.1310655316692422,approach,10,11,37,12,24,1,accept_clearance,1,0,0
queue_aware,47,1,1,12.76265646093427,10.167460771124082,8.0,hold,12,17,35,14,26,2,reject_stale,0,1,0
queue_aware,47,2,2,6.917159874739285,12.408663167824118,1.4004438626638478,approach,14,14,33,16,28,3,accept_clearance,1,0,0
queue_aware,47,3,0,-0.1674607711240821,8.76265646093427,8.0,hold,24,28,23,26,38,4,reject_stale,0,1,0
queue_aware,47,4,1,7.917157490690303,5.577786920978857,3.860295373006595,approach,26,27,21,28,40,5,accept_clearance,1,0,0
queue_aware,47,5,2,4.23734353906573,7.832539228875918,8.0,hold,28,34,19,30,42,6,reject_stale,0,1,0
queue_aware,47,6,0,4.775771958754672,2.1729967793257985,6.422969665907274,approach,38,40,9,40,52,7,accept_clearance,1,0,0
queue_aware,47,7,1,14.167460771124082,3.237343539065729,8.0,hold,40,45,7,42,54,8,reject_stale,0,1,0
queue_aware,48,0,0,4.1847655106838175,6.037453823231496,1.0714737359687785,approach,10,11,38,12,24,1,accept_clearance,1,0,0
queue_aware,48,1,1,12.76265646093427,10.167460771124082,8.0,hold,12,17,36,14,26,2,reject_stale,0,1,0
queue_aware,48,2,2,6.932071097286214,12.335103797615776,1.2923639673843552,approach,14,14,34,16,28,3,accept_clearance,1,0,0
